issuekey,title,description,storypoint
JSW-5218,rapid board shown add projects shown issues recently used list jira,cos poolbacklog data return part payload list projects contained issues data expanded upon future story incorporate ghs case issues found backlogpool determine recent projects query board query projectbased modify project history smart projects get inserted history viewing rapid board via gadget effect recent projects user smart history consider following example viewing board issues projects issues seen board ordered rank order users current history contains projects following order recent first want upset order projects already history seen desired new ordering projects follows,8
GHS-5219,user like rapid board remember board regardless computer,cos keep last boards used server side logged,5
JSW-5219,user like rapid board remember board regardless computer,cos keep last boards used server side logged,5
GHS-9587,add ability specify multiple board administrators users change configuration delegated admin,currently owner jiraadmin think would good allow team members adjust settings currently company multiple producers team use board would like continue one board whole team,5
JSW-9587,add ability specify multiple board administrators users change configuration delegated admin,currently owner jiraadmin think would good allow team members adjust settings currently company multiple producers team use board would like continue one board whole team,5
JSW-5268,perform work modes initial xhr calls parallel,moment perform three xhr calls order render rapid board series first get rapid board selector data get rapid board config data finally get issues data alldata case able perform three calls parallel kick time perform rendering series kill rapid board selection drop means perform additional two rest calls unlikely case someone attempts load rapid board deleted gets punted default board,5
JSW-5330,user plan mode would like board draggable give warning attempt drag like action explain problem,cos show warning box ranking possible filter board order rank include link filter section configuration discuss testing,3
JSW-5341,planworkreport links support opening another tab middle click cmd click,middle click ctrl click nothing fallthrough native browser handling code stash since use live events dont handle checking left click probably edit heres checking well code exportsopeninsametab function return ewhich null ewhich emetakey ectrlkey eshiftkey ealtkey browsermsie code called like code documentonclick functione openinsametabe return stuff epreventdefault code want handle left click believe check ewhich test first,3
JSW-5348,user work mode would like board rankable give warning attempt rank like action explain problem,cos discuss testing,5
JSW-5413,expand collapse swimlanes rapid board,rather individual swimlane expand collapse function convenient expand collapse swimlanes one cos menu items appear bottom tools menu include keyboard shortcut toggling expandcollapse decide keyboard shortcut current choice minus sign,2
JSW-5418,support need itemized list remaining timeitems end sprint burndown,issues manually painful particularly youre trying reconcile history,2
JSW-5542,multiteam one backlog user like able start multiple sprints,testing notes many sprints open limit impact reporting multiple sprints active answered know report jump juggling sprints work mode answered happens active sprint closed user working answered want view different swimlane strategies active sprints raise feature request happens issues removed active sprint existing problem iirc theres open bug better handle issues one sprint moved another active sprint still jump reports active sprint still open answered,3
JSW-5543,multiteam one backlog user like able pick sprint looking work mode possibly quickfilters,,5
JSW-5544,multiteam one backlog user like able pick sprint finish close one,cos display inline dialog name start end date button finish,5
GHS-5546,store sprint created date show burndown chart data table first line,cos historical sprints show entry burndown,3
JSW-5546,store sprint created date show burndown chart data table first line,cos historical sprints show entry burndown,3
JSW-5568,user like board poll staleness provide notification changes sane interval,cos detect page loses focus stop regularly testing notes often poll user define polling interval sec user cant define interval change another change undo change aka effective delta client side receive updated data decide already date thus ignore user logged thanks jason separate logic automatically redirects login page ajax request fails due logged works requests filter change detail view update poller question probablyis whether update poller really trigger redirect user permission see board still get notifications would board open permission conflict error page well handled way user disable notifications conflict multiple boards open multiple tabs board separately poll updates though,8
GHS-5569,user would like able use work mode update performed kill spinner,cos allow rerank allow quick filter,8
JSW-5569,user would like able use work mode update performed kill spinner,cos allow rerank allow quick filter,8
JSW-5603,supporter like exceptions collapsed default allow users continue use app without large error box screen,cos link read expand container full height box collapsed,3
JSW-5616,user want able see remaining estimate rapid board cards instead original time estimate,would normally look sprint board sprint started sprint started valu ethat relevant given sprint task remaining estimate therefore visible directly rapid board cards stead original time estimate give far better overview sprint viewing entire rapid board bonus would nice value editable directly rapid board cards cos work mode lozenge show remaining estimate parent stores include sub tasks time tracking enabled,2
JSW-5619,user like see count visible unfiltered issues column header,testing notes limit number digits issue count unlimited constraints currently limited takes account multiple filters yes properly hides issues hidden particular user browse permissions looks good browsers yes looks good wallboard mode yes,2
JSW-5660,user want see median time scrumkanban charts,would allow people find median time issues take fixed qaed pass arbitrary stages issue lifecycle median arguably useful time mean less influenced outliers,1
GHS-5690,user like able inline edit components fix version affects version fields detail view,cos use frother control entering input experience view issue,5
JSW-5690,user like able inline edit components fix version affects version fields detail view,cos use frother control entering input experience view issue,5
JSW-5691,user like know filter configuration tab issues match filter appearing screen column,cos something filter tab click column tab testing notes alert dialog dismissable warning shown filter tab dismissable count issues displayed nope get message soon exists issue unmapped whenever view filters tab issue unmapped current user users page refreshload configuration statuses currently issues unmapped status unmapped statuses issues message immediately disappear last applicable status becomes mapped yes fix last unmapped status issues view filters tab longer appears current user users page refreshload configuration,3
JSW-5703,automatically choosing name next sprint increment number end even word characters punctuation,examples sprint sprint stash stash jira jira,1
JSW-5735,rapid board user like able addremove text custom fields bottom detail section detail view,cos configuration per board new tab config page text custom field system double check fields estimation filtered based issues board text custom field read detail view add remove fields possible reordering fields fields displayed bottom top section details tab underneath fix version read display testing notes answers mtokar many text fields allow unlimited many system added text fields allowed prohibited custom fields text type standard custom field types means text area small text url happens name attached field modified nothing happen field assigned permission add fields board owner admins fields added per board per project global per board happens remove readd text field different position otherwise nothing user permission see attached field user permissions fields field applicable scope selected issue configured issue type project displayed detail view regardless scope text custom fields available added already added field added user detail view open require full page reload detail view refresh see reload detail view users add greenhopper fields details tab could lead odd behavior case story points special greenhopper fields currently allowed added allow text fields number fields well moment text fields fields inline editable detail view moment readonly fields xss safe yes,13
JSW-5737,user want link scipe stories,cos new link type need service linkunlink valid epic issue type story issue type,5
JSW-5771,xml view issue contains empty value field sprint,sprint field contains value correctly displayed issue screen click viewsxml xml contains information sprint customfield value empty bug causes following issue ide connectors user opens issue ide connector based issue xml view contains information sprint value empty user makes changes submit issue sprint value empty sprint value erased jira side ups,1
JSW-5773,ability use upcoming sprint value name jql searches,like ability use notion upcoming sprint jql searches instance planned sprints ahead current open sprint like able filter separately issues planned upcoming sprints using advanced search would use search query create swimlanes kanban boards create structures within structure plugin note future sprints dont date autocomplete needs revisited workaround via database,1
JSW-5831,user would like able configure due date date field detail view,cos due date resolution date custom fields date type second restful table dates dates section testing notes sure test greek korean dates answered selected day nonworking day answered happens change jira date format field place answered many dates fields add detail view answered,5
JSW-5832,user would like able configure business value numeric field shown detail view,cos business value custom fields type numeric estimate statistic offer add already added show warning configuration page show detail view board testing kanban scrum boards story points handled differently testing notes add business value already selected estimate field currently selected estimate field appear dropdown list time change estimate field click issue detail tab without refreshing page case nothing try add added business value setting estimate statistic appear issue detail view configuration theres message field allow update properly either updated answered dont understand one many fields add limitations issues user cannot edit field add duplicate fields happens number field changed another field type dont think even possible happens field deleted added show valid message config page show issue detail limit length input,3
JSW-5833,user would like able configure resolution environment security level fields shown detail view,cos resolution environment security level testing notes plays type story include deleting field assigned field system field cant delete tried hide dont honour settings see restricting permission particular users user see error message saying possible access issue security level configuration change board reload issue visible list checking behavior naming fields systemwide objects unassigned duplicates create custom field name system field like resolution environment security level selectable field list issue detail view tab configuration page,2
JSW-5834,user would like configure label select check radio version fields shown detail view,cos label custom fields select multi select custom fields check multi check radio version custom field testing notes many fields add many like selectable detail view current state field readonly display field multiple selections commaseparated problem adding fields duplicate names field configuration stored would hard know one though,3
JSW-5835,user would like configure user group custom fields shown detail view,cos user custom field type group custom field type another restful table people section development notes many users groups add detail view limit actual users groups added defined custom field containing users groups limit amount custom fields displayed people section located rapid board config page issue detail view tab third table usersgroups notified added board arent actually added board issue detail view display custom fields type related people user picker group picker persongroup added board permission see aka permission see filter person group know displayed issues detail view rapid board new tab vertical jump nav people custom field displayed details tab issue detail view people section assignee reporter user group deleted displayed board link person group displayed person group deleted following link show appropriate error page usergroup renamed link still work changes reflected next refresh data questions surprise hadnt previously considered answered,5
JSW-5843,use create compliant projects welcome mat respect allappaccess requirement ondemand,code copied see details,3
JSW-5875,user like basic flagging issues,first step flagging cos flag set cleared cog menu detail view context menu flag icon takes place issue priority background color change issue flagged also specific color selected appear work mode plan mode use flag field introduced classic mode empty flagged empty flagged case mixed selection propose flag action else propose opposite action selection case multiple issues flagging error flag one modified display list info message issue key error,3
JSW-5877,user like existing fields included default detail view configurable like custom fields,cos upgrade task existing fields detail tab detail view order atm newly created boards default set note lock rapid view upgrade progress development notes one fields exist possible delete hide field visible detail view listed detail view configuration one fields renamed rename option available system fields custom field named name special handling case works expected difference inline editable fields noneditable fields detail section happens remove default field upgrade task possible delete system fields jira needs tested databases older versions data need wary pre detail view data handled automatically staff fields expected order order case matter add fields already present,8
JSW-5927,allow jql searching issues epic via epic label,either jql function change fundamental clause handling allow labels use epic label field look epic use lucene query dont consider autocomplete testing notes epics duplicate names either globally within search scope match issues list union issues matching epics epic closedresolved agnostic epic label empty even possible epics empty label wont match,3
JSW-5941,simplified workflow button fails workflow migration complete successfully improved,testing notes permission simplify workflow board owner admin admin sys admin board owner allowed dont permissions edit workflow project simplified workflow already exists project dialog prompt given resolve screen modal dialogs last workflow screens previous workflow removed happen user logged outmigration interrupted migration make one call server via rest create new simplified workflow scheme kick migration workflow issue transitioned migration whatever happens jira happen users security token expired xsrf token longer used operation board filter changed include multiple projects workflow migration dialog assuming fail error deploying fresh jira instance equipped greenhopper tried enable simplify workflow button failed following error migratefailedjpg authenticate user administrator access adminaccessjpg workflow migration works fine migratesuccessjpg would useful sort indication shows user administrator access perhaps next simplify workflow button workaround issue simplified workflow button fails workflow migration complete successfully,5
JSW-5945,allow detail view closed plan mode,cos look like without epics column whole plan mode goes across screen scenarios requirements behaviour plan work mode consistent plan work mode details independent opening issue plan issue work flicking two preserve open issues opening closing details plan work mode independent closing detail plan mode close work mode vice versa initial load backlog fill screen plan mode content block gone good deselecting issue plan mode effect closing clicking issue plan mode selects longer opens issue detail however already opened refresh currently selected issue behaviour work mode filter applied selected issue filtered issue detail closed multiselect issue detail open display last selected issue closed dont open testing notes inline edit open changes saved detail closed xbox close akin work mode oui error plan mode try close close error fixed example edit estimate put letters field allowed currently error appears inline close appears top cards resize nicely without detail view stretch across page keyboard shortcut collision shortcut rank issue without showing issue detail open selects next issue one moved would appear detail view performant thousands issues answered idea yet,3
JSW-5994,user like inline edit sprint name start end date top plan mode styles make sense,cos dates split two edits dates behave like existing inline edit work mode dialog edit name youll editing name inline testing notes happens clicking open inline edits clicking name date picker submit name changed activate edit date picker clicking date pickers change currently edited date picker choosing new date automatically stop editing new date saved error field clicking away field keep field edit mode foreign date formats properly supported tested swedish locale still ampm time code jira issue inline edit works browsers answered,2
GHS-6020,scrum planner would like ability reorder sprints,would extremely useful able reorder sprints plan board changing sprint order would swap relative order issues contained sprints addition improving scrum planning would resolve critical missing feature available classic boards version cards could reordered giving equivalent functionality rapid board,5
JSW-6020,scrum planner would like ability reorder sprints,would extremely useful able reorder sprints plan board changing sprint order would swap relative order issues contained sprints addition improving scrum planning would resolve critical missing feature available classic boards version cards could reordered giving equivalent functionality rapid board,5
JSW-6037,restrict editing sprint users schedule permission issue,something found randomly guess makes sense check tried clean installation reproduced many times different ways nutshell think shortest path demonstrate following let say project named abc rapid board abc board containing issues project also two users charlie permissions project abc alpha jirausers essentially able create issues abc user added specifically example would work anyway alphagroupspng createissuespng project roles abc like following peoplepng charlie creates abc createpng charlie adds abc sprint created also planpng sprint sprint address bar sprint report sprintidpng sprint field also visible screens sprintfieldpng user alpha tries create issue jira remember cannot even browse project abc edit sprint field add sprint case alphacreatesissuepng tries view abc cannot permissionviolationpng however abc added sprint issueaddedpng possible missing something perhaps,3
JSW-6073,add epic label create issue screen jira config show epic quick create dialog,testing notes happens field deletedremoved screen wont appear screen renamed theory display new name atm blows disables see subtask ghs fields permissions modified doesnt show testing notes field added screen create issue operation epic issue type added screens within issue type screen scheme associated projects specific screen scheme epics added screens otherwise screens within default scheme,1
JSW-6077,create labs feature enable epic support,cos add flag wrap existing prototype code check flag convert creation epic related fields switch flag opposed current update task approach testing notes happens epics fields labs disabled enabling fields remain system dont delete fields fields deleted labs disabled field wont recreated isnt used anymore user reenables labs missing fields createdrecreated upon first usage qif epic labs disabled still interact previously created epics yes show normal issues inside backlog,3
JSW-6078,plan mode layout panels bring closable detail view allow closable epic panel,testing notes need test states matrix epics openpopulated issues backlog existdont exist detail view openclosedhelp text answered check minimum resolution answered look overlapping panels try long reasonable length data relevantly displayed fields answered,2
JSW-6079,temporary tools menu option hideshow epics plan mode,testing notes temporary mean user know get used disappears thats labs interact epics sidebar twixie toggle menu state reflects current state epic panel see ghs play nicely together yes hideshow mean entire panel twixie away actually mean expandcollapse expandcollapse must test states pan mode epics expandedcollapsedpopulatedunpopulated backlog emptyfilled detail view openclosed answered happens jumping work report mode back persists persisted across loginsusers think user hisher state permission nonadmin anonymous users anyone,2
JSW-6080,make sure epics get included sprint moment backlog get put sprint,cos epic backlog list starting sprint epics included testing notes check epics draggable backlog area epics feature enabled epic available backlog list drag drop feature disabled drag drop epics like issue type bug story etc,1
JSW-6081,drop epic view jira link,cos implement drop menu include view jira link middlecmd click open new tab works testing notes make sure open drop handles epics panel closing dragging issues within backlog epics quickinstant filter switching modes openclosing detail view inline edits dropdowns opening,2
JSW-6082,allow story unassigned epic,minimum criteria cross booger warning removal goal work design actually design implementation testing notes remove epic admin epic deleted stories automatically unassigned yes issue currently visible due filtercolumn mapping issue visible mechanism unassigne,1
JSW-6083,implement estimated unestimated stories progress bar,cos coloured section bar number issues estimate applied uncoloured line section bar count issues estimate applied tooltip shows issue counts put expanded epic information panel unestimated estimated testing notes handle filtered issues ignores filtering stories epic bar show zero small small estimate statistic selected board one always selected stories removed sprint answered happens last one gets removed answered another one added answered,2
JSW-6084,implement estimate done estimate undone progress bar,cos green sum estimate value completed stories line unfilled section sum estimate value incompleted stories tooltip shows estimate sums put expanded epic information panel testing notes handle filtered issues doesnt change happens bar estimation statistic board always nonstory points estimate chosen bar represent completed whatever estimate statistic used stories estimate theres stories shows completed nothing left outstanding right stories estimated shows completed unless estimation statistic issue count theres one story estimate incompleted shows empty estimates subtasks summed well used remaining estimate bar update invalid estimate entered bar update estimate change story sprint cant change estimate story sprint started hasnt started yes bar update drag story sprint stories completed added epic,3
JSW-6085,make expanded status epic sticky,cos included url store expanded state multiple epics,2
JSW-6086,make selected status epic remembered,cos include url addition selected status issue discussion selection states across tiered items parentchild mimic common approaches like mail clients folder selected child item selected folder secondary selection shows still active active selection bringing details thinking light showing epic details right dont think want select epic primary action filter backlog list may worthwhile add details affordance though manually display issue details epic epic selection ill add next iteration design,3
JSW-6087,multiple select epic filtering,may additional story shown designs around giving users additional way knowing backlog filtered epic originally put epic label headers backlog containers sprints backlog might problematic martin suggested reusing active quickfilters area merit add design task explore,2
JSW-6090,allow editing colour swatch epic,cos fixed palette start requires edit issue permission use colour custom field created testing notes open colour picker interact following clicking inline edits closing epics detail panel switching modes drag drop createdelete sprints reordering epics multiselect opening tools menu applying quickinstant filtersx creating new issue create new epic anything missing exact colour chosen another epic answered default colours still rotated answered,5
JSW-6091,show epic label detail view story,cos show plan work mode dont show sub tasks testing notes make sure detail view updated label updateremoval answered tasks improvements get labels answered make sure color updated correctly dont need worry colour text representation,1
JSW-6110,add enable epic labs box getting started screen like scrum support,testing notes sure check visibility admin nonadmin anonymous permissions nonadmin anon sure check multiple onoff,2
JSW-6128,checkboxes board configuration burndown specify days working days shade area graph guideline level point,default new boards show sat sunday timezone server affects burndown chart mini burndown sprint report default timezone server allow changed display timezone used new reports tab configuration allow additional days specified jira weekend setting use default rather satsun development notes must test switchover standard time daylight savings tested nonworking days valid answered days marked nonworking days tested sprint starts ends nonworking day tested support defining days weekend aka saudi case answered chart displayed clients timezone users timezone profile server chart line sprint dates answered datapoints nonworking day time period shaded area treated excluded tested nonworking periods overlap answered questions surprise hadnt previously considered answered,8
JSW-6152,developer would like custom fields creates appear managed jiras administration interface,final behavior fields options epic status everything like original configuration lock field otherwise dont lock field unless projectsappropriate issues field scheme zero options case add options unless schemes case introduce fields without option fix contexts lock field fix field namesdescriptions fields fix searcher rank field change managed level admin field creation plus message field normally created creates field default rank field fixed context locked jira new api around managed configuration items allows plugin specify instances custom fields custom field types managed plugin modifiedcreated administrators fields restricted edit create issue typesglobal context epic linkshow sprintshow rankshow epics onlyglobal context epic statusshow epic nameshowrequirerenderer default text epic colorshow must also ensure existing fields correct configuration locking development notes fixversions one since rely release planning system field provided jira therefore locked definition rank field also fixlock default rank field,3
JSW-6212,user would like add issues active sprint epic,cos allow dragging story make sure droppable area backlog indicate anything might make user think dropping story sprint testing notes multiselect issues drag epic active sprint yes multiselect issues active sprint backlog drag epic cant epics panel collapsed drag works way would open happens drag edges screen non visible space scrolls nothing else issues active sprint already another epic drag new one issue affected new epic quickinstant filter dragging issues filtered selectable difference epic expanded collapsed,3
JSW-6232,allow inline edit epic label,testing notes make sure test opening inline edit making change following actions clicking inline edits closing epics detail panel switching modes drag drop createdelete sprints reordering epics multiselect opening tools menu applying quickinstant filtersx creating new issue create new epic anything missing test foreign characters work utf characters work xss try long reasonable input input limited reasonable length tab submit well yes initiate inline edit next epic think okay,5
JSW-6237,user would like see feedback creating epic plan mode,show success message link issue view must applied create epic button used well regular quick create keyboard shortcut testing notes epic added another project board message displayed board multiproject epic added one projects message shown regardless whether epic screen,1
JSW-6294,improve epic linking code perform multiple reindexes,jra completed code changes required order optout indexing createissuelink removeissuelink collect issues require reindexing perform bulk reindex issues end operation,5
JSW-6308,restore feedback link rotp header,cos put bottom like give feedback jira continue saying give greenhopper feedback apply treatment btf,1
JSW-6312,implement jump nav vertical icons tabs jump part continuous page,cos implement icon bar left continuous page headings sections didnt headings heading tab selection status visible section clicking icon scrolls section remembered state detail view navigating issues modes current functionality dont break development notes make sure plays well existing functionality keyboard shortcuts moving tabs need remember currently selected tab moving next issue returning mode third party icons affect layout icons occupy space maximum resizing large inline edit fields like description field play new continuous page jump navs move content relative change size users able switch back dont like theyll like option legacy versions continuous improvement jump navs work zoomed supported window sizes window size make difference though resizing taken account size detail view content tabbing tabs still work wont tabs theyll accessible using tab key fields hidden default screen like description hidden please test icons always hidden detail view closed displayed hidden since within container removed happens item counts exceed available space unlikely expected usage expected behaviour overflow content area clipping ellipsis would help much fit digit numbers occurs happens nav items exceed available space unlikely expected usage possible theres plugin point point would clipped unavailable click content accessed scrolling detail view render issue selected yes note single column state plan mode work mode closes,8
JSW-6313,user want improved performance epic issue statistics updates want uptodate data,currently gdog dragging issues epic takes seconds issue count epic update need update statistics shown given epic see comments testing notes write soke test try difference changes varying sizes data answered calculations made client side answered calculations impact client side operations otherwise affect responsiveness answered need checked browsers answered,5
JSW-6339,allow use sprint name jql find issues sprint,cos must autocomplete autocomplete options rendered sprint name start date choosing option autocomplete boils sprint must accept sprint name even unique sprint,5
JSW-6346,epic label requireness must apply relevant field configurations default,currently epic label field made required default field configuration logic needs change include field configuration used epic issue type project testing notes logic also extend recreation epic label field deleted yes field recreated made required another fieldscheme duplicate name referencing field configurations referenced,3
JSW-6370,user would like done epics show plan mode,would based value epic status field workflow status see subtask writing upgrade task cos show confirmation dialog user updates epic done plan mode done part ghs upgrade task convert existing epics resolution set epic status done existing epics status set todo epic label issue detail view still show even parent shown epic panel,3
JSW-6372,user would like easily see update epic status epic plan mode,cos single menu item mark done confirmation dialog testing notes reopen epic via menu must reopen epic via jira view issue test epic status staleout date try updating dragging epic around marking epic done state stale ill effect issue still exists ranking similarly okay adding issue epic since removed work afterwards epic disappear happens last issue completed epic deletedremoved behaves normal updating status affect quickinstant filters epic epic selected filtering active marked done filter removed affect filters change statuses epic way deleting renaming status messing epic yes options configurable jiras custom field admin configure continue work one option left pick last option one set marking done,3
JSW-6377,user would like display number votes agile board,use voting facility jiragreenhopper get guideline orderingranking backlog planning mode agile board would love see number votes agile board planning mode prupose could two directions display number votes cards backlog configurable display number votes detail view agile board latter acceptable probably easier get recommend put people section info area well link tally directly voters page jira view issue,1
JSW-6389,user would like see issues linked epic plan mode,would awesome entry epic area lets call ungrouped clicked shows items mapped epic found painful scroll entire backlog find right issue click drag way top drop right epic issue item dragged dropped unassociated epic currently connected development notes happens item epics assigned way tell empty without selecting count clicking epic link automatically add issue unlinked epic correct good note unlinked epic update new addition case currently selected yes include issues within backlog also issues work mode epic filtering issues plan mode includes active sprints listed top board require refresh order display newly linked issues uses update epic filtering full page reload,1
GHS-6391,epic progress report,show status epic board along number stories complete incomplete estimated unestimated include done epics link epic single epic report epic,5
JSW-6391,epic progress report,show status epic board along number stories complete incomplete estimated unestimated include done epics link epic single epic report epic,5
JSW-6392,single epic progress report,epic report three sections epic progress chart starts epic creation time finishes current date line issue count line unestimated issue count line total amount estimated work using selected estimation statistic line completed work using selected estimation statistic tooltips like sprint burndown show nonworking days markings means two vertical scales count estimate summary current epic status looks like current statistics plan mode table showing issues currently assigned current status done ghs testing notes happens stories moveddeletedconverted subtasks vice versa displayed table answered maximums table length terms issuekeynumber issuesetc break limits answered epic closeddone reopened report still available indication history answered editing another issuetype epic vice versa answered reports generated dynamically answered happens visit report url another nonepic answered,8
GHS-6404,user would like quick link epics epic report view issue page,epic report implemented link agile web panel open report current epic like sprint links open dialog board options multiple boards,2
JSW-6404,user would like quick link epics epic report view issue page,epic report implemented link agile web panel open report current epic like sprint links open dialog board options multiple boards,2
JSW-6406,view board link epic take scrum boards despite epic appearing epic panel plan mode,need modify calculation done operation offer take users plan mode would epic selected could strange would apply filtering epic selected testing notes make sure searching issue epic name prevent searching duplicate names sure searched issue performant across many boards like jac hard say basically added one clause query shouldnt perform differently already deployed jac needs verification tough epics panel collapsed panel opened epic selected means issues epic filtered user permission see boardproject epic involved pobara sure produce case lets speak together,3
JSW-6432,planner long backlog would like epics panel stalk backlog scroll,cos need separate scrolling long epic lists testing notes happens error messages page well error messages absolute position influenced epics pane well work browsers tested last firefox last safari last chrome happens epics tab long scroll main pane epics pane scrollbar content longer available visible height scrollbar appears try combination clicks scrolls epicsissues selected bad behaviour view port smaller minimum jira supported size normal happens detail view closed epic pane influenced detail view,3
JSW-6433,planner would like way create new issues epic issues automatically assigned epic,cos issuetype last issue type unless epic case default story use quick create choose epic let create epic dont association testing notes happens epic issuetype answered happens creating subtasks answered happens quick edit epic story answered alert indicate user issuetype field changed answered issuetype field displayed screen answered restricted particular group answered,2
JSW-6446,update selected epic treatment,spoke tokes morning see treatment,1
GHS-6462,allow possible create project time creating board,cos scrum kanban choice allow selection existing projects selection filter creation new project link getting started links new dialog appropriate selection create sample kanban project goes second step dialog sample data selected kill advanced,5
JSW-6462,allow possible create project time creating board,cos scrum kanban choice allow selection existing projects selection filter creation new project link getting started links new dialog appropriate selection create sample kanban project goes second step dialog sample data selected kill advanced,5
JSW-6463,restore create issue dialog preferences epic created,cos also remember custom preference fields none applies create epic dialog testing notes happens switch modes config create issue aka long queue memory reset dialog hidden refresh page dialog open doesnt get reset happens edit issue first changing fields shown try quick create quick edit quick create customisation independent happens open create dialog close reopen actually create good,2
JSW-6466,product owner like days remaining sprint gadget new boards similar days remaining gadget,defaults choosing sprint ghs needs take nonworking days account make explicit description gadget mimic behaviour classic version gadget otherwise wallboard compatible call days remaining sprint gadget development notes happens user doesnt permission access project gadget permission error message days remaining calculated server timezone adjusted user timezone think would follow server timezone accurate remote teams users timezone days remaining honor time day sprint ends yes displayed active sprint active sprint error message displayed sprint closed days remaining,3
JSW-6467,product owner like burndown gadget new boards similar existing classic burndown gadget,mimic behaviour burndown chart board sprint value chosen user default value auto one ends first configuration change estimation statistic needs wallboard compatible call sprint burndown gadget development notes wallboard mode compatible supported browsers specifically works adjustments quirks mode user permission see project configured gadget either single project one multiproject board get error message saying board find sprint run enddate burndown chart yaxis adjust scope addition tickmarks readjust yes thanks flot active sprint displays message like could find active sprint active sprint issues project user permission get error message saying board find user hover data points chart user cant,5
JSW-6522,user would like confirmation delete future sprint dont accidentally lose work,team next sprints planned something greenhopper planning somewhat encourages saying plan sprints somebody accidentally deleted second one hitting subtle grey top corner sprint readding impossible rename sprints shuffle work one due single misclick adding sprints middle impossible suggest deleting middle also,2
JSW-6537,like see stories epic jira view issue,cos issues epic panel immediately beneath sub tasks panel looks like sub tasks panel plus button create new issues dropdown filter issues numbered list prepend summary issue key fields doneness icon issue key summary issue type icon status assignee include issue operations cog per issue order default rank field dont show linked issues development notes perform large number issues fine dont permission see issues logged issues user permission see displayed list support infrastructure possible bulk edit functionality view issue nav link nonstories epic link story converted something else issue currently linked epic via epic link field displayed epics epic link also converted story see,5
JSW-6538,like see epic story jira view issue,cos show like label cant remove agile box development notes edit value see information anonymous user yes,1
JSW-6539,user would like able associate issue epic jira,possible implementations issue operation dialog field edit inline edit quick edit,5
JSW-6594,clean epicissue link changing issue type issue,epic issue remove epic link issues linked epic issue epic remove epic link previously part epic issue subtask remove epic link epic linked subtask issue old issue parent epic link issue epic discussed really want unless new issue type epic shouldnt clean epic label epic color fields applicable epics therefore automatically cleared testing notes make sure plays well change epic name field two completely unrelated subtasks disabled either trying convert cant disable subtasks subtasks system dont forget add epic link subtask parent one epics always linked parent issues subtasks,5
JSW-6615,able query epic assignment history issues ever assigned epic,cos given epic return history issues added removed time epic need inform admins need reindex involve addition jql assist querying development notes assuming seen view issue page wont seen anywhere seen accessing url directly epic deleted get error message issue exist epic converted issuesubtask doesnt check changed jira still epic child links youll still see data linked issue movedconverteddeleted still show appropriate group incomplete complete punted version forward tracking history aka epic link already existed introduce change previous epic links tracked questions surprise hadnt previously considered first one story else think answered,5
JSW-6616,show table bottom single epic report shows estimate current done undone estimated undone estimated stories,cos similar existing sprint report include key summary current estimate testing notes issues removed readded epic report represents current state happens table negative estimates thing sprint report epic visible board contain issues board contains issues another project displayed table issues report dependent board query estimation config removedmodified issues board report represents current estimation config per sprint report,3
JSW-6629,remove epics labs,cos remove admin option welcome mat changes remove banner create epic fields startup testing notes make sure upgrade works epics previously enabled enabled tested empty upgrade different jira versions well upgrading different jira versions make sure epics backlog plan mode move properly sidebar colored lozenges populate properly epics move expected colours epic name empty yet set,3
JSW-6636,user like see change history epic history tab epic,cos show change history every time new issue attached detached epic multiple issues attached epic log one change history entry multiple issues detached epic log one change cant use epic link field thats always child parent testing notes events tracked history special events issues either tracked different epics adding removing issues special events backdate changes happens change history completing epic reopening history added removed issues shouldnt affected happens change history estimating stories epic nothing,3
JSW-6665,put filtered icon top backlog sprint header clicking clears filters,active sprints upcoming sprints backlog currently show message inside container contents affected filter issues remain filter one instant filter quick filters epic filter sprints counts showing visible issues visible issues backlog help users realise filters affecting contents container assist removal filtering add icon filtered container title attribute tooltip contain message format issues filtered click clear filters clicking icon reset filters board including quick filters epic filters instant filter instant filter active contents would removed reset stretch additionally making issue count available backlog container show current issue count backlog header see linked eac page sketch testing notes happens apply instant filters field cleared well needs clear value happens issues selected change selection happens open dropdowns button clicked answered buttons clear filters sprint would display filters active sprints needs epic filters panel closed needs clear epic filter,2
JSW-6666,change epic label field epic name,cos rename existing instances field epic name rename type field epic name ignore change items previously created field search references epic label replace epic name including documentation rosieatlassiancom testing notes duplicate named field could cause unexpected results miruflin states cant much deemed unlikely extreme edge case field type already system could cause unexpected results miruflin states cant much deemed unlikely extreme edge case existing quick filters swimlanes jql reference field name jql become invalid jql made field name changed swimlanesqf would using epic link though since parents value available,1
JSW-6709,user would like able find information issues epic epic done,ability mark epics done possible users see epic name lozenge backlog able see epic panel name refers lozenge issue detail view contain link epics epic report,1
JSW-6828,classic user would like epicissue relationships migrated use new boards,cos manually triggered whole project show number issues updated hit make clear migrates data exists right synchronise relationships time also make clear rerun later time necessary put global config new tab classic epic migration explain happen proceed find issues issue key epic theme field convert epic link story already linked epic link field ignore serverside logging notify admin confirmation page remove epic theme field longer used modify description epictheme custom field references classic boards development notes need try data epics still labs answered happens editing old epic links old epic links updated synced new style epic link another migration needed port updated classic epic link work target issue yet linked new style epic link update classic epic links new ones created well synchronization old new epic links old epic label data epics still labs aka field named something else upgrade tasks migrated migration uses configuration classic mode find classic epic link custom field differences jiraao versions need wary nope,8
