issuekey,title,description,storypoint
APSTUD-4570,remove default html snippets inside attribute values,create new testhtml file type div idm notice snippets movie etc almost universally snippets dont make sense attribute values unless specifically crafted expected remove default html snippets inside attribute values,8
APSTUD-4573,php assertion failed error due syntax error,php editor crashed due syntax error able reopen file manually removed following invalid line headerlocation urlhosturllinkurl log returned upon crash code orgeclipsecoreruntimeassertionfailedexception assertion failed orgeclipsecoreruntimeassertistrueassertjava orgeclipsecoreruntimeassertistrueassertjava orgeclipsejfacetextpositioninitpositionjava orgeclipsejfacetexttypedpositioninittypedpositionjava comaptanaeditorcommontextrulesthemeingdamagerrepairerstorescopethemeingdamagerrepairerjava comaptanaeditorcommontextrulesthemeingdamagerrepairergettokentextattributethemeingdamagerrepairerjava orgeclipsejfacetextrulesdefaultdamagerrepairercreatepresentationdefaultdamagerrepairerjava comaptanaeditorcommontextrulesthemeingdamagerrepairercreatepresentationthemeingdamagerrepairerjava comaptanaeditorcommontextreconcilercommonpresentationreconcilercreatepresentationcommonpresentationreconcilerjava comaptanaeditorcommontextreconcilercommonpresentationreconcilercreatepresentationcommonpresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcilerprocessdamagepresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcileraccesspresentationreconcilerjava orgeclipsejfacetextpresentationpresentationreconcilerinternallistenerinputdocumentchangedpresentationreconcilerjava orgeclipsejfacetexttextviewerfireinputdocumentchangedtextviewerjava orgeclipsejfacetexttextviewersetdocumenttextviewerjava orgeclipsejfacetextsourcesourceviewersetdocumentsourceviewerjava orgeclipsejfacetextsourceprojectionprojectionviewersetdocumentprojectionviewerjava orgeclipsejfacetextsourcesourceviewersetdocumentsourceviewerjava orgeclipseuitexteditorabstracttexteditorinitializesourceviewerabstracttexteditorjava orgeclipseuitexteditorabstracttexteditorcreatepartcontrolabstracttexteditorjava orgeclipseuitexteditorstatustexteditorcreatepartcontrolstatustexteditorjava orgeclipseuitexteditorabstractdecoratedtexteditorcreatepartcontrolabstractdecoratedtexteditorjava comaptanaeditorcommoninternalabstractfoldingeditorcreatepartcontrolabstractfoldingeditorjava comaptanaeditorcommonabstractthemeableeditorcreatepartcontrolabstractthemeableeditorjava comaptanaeditorhtmlhtmleditorcreatepartcontrolhtmleditorjava comaptanaeditorphpinternaluieditorphpsourceeditorcreatepartcontrolphpsourceeditorjava orgeclipseuiinternaleditorreferencecreateparthelpereditorreferencejava orgeclipseuiinternaleditorreferencecreateparteditorreferencejava orgeclipseuiinternalworkbenchpartreferencegetpartworkbenchpartreferencejava orgeclipseuiinternaleditorreferencegeteditoreditorreferencejava orgeclipseuiinternalworkbenchpagebusyopeneditorbatchedworkbenchpagejava orgeclipseuiinternalworkbenchpagebusyopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageaccessworkbenchpagejava orgeclipseuiinternalworkbenchpagerunworkbenchpagejava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiinternalworkbenchpageopeneditorworkbenchpagejava orgeclipseuiideideopeneditoridejava orgpythonpydevnavigatoractionspyopenresourceactionopenfilespyopenresourceactionjava orgpythonpydevnavigatoractionspyopenpythonfileactionrunpyopenpythonfileactionjava orgeclipseuiactionsretargetactionrunretargetactionjava orgeclipseuinavigatorcommonnavigatormanageropencommonnavigatormanagerjava orgeclipseuiopenandlinkwitheditorhelperinternallisteneropenopenandlinkwitheditorhelperjava orgeclipsejfaceviewersstructuredviewerrunstructuredviewerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternaljfaceutilrunjfaceutiljava orgeclipsejfaceutilsaferunnablerunsaferunnablejava orgeclipsejfaceviewersstructuredviewerfireopenstructuredviewerjava orgeclipsejfaceviewersstructuredviewerhandleopenstructuredviewerjava orgeclipseuinavigatorcommonviewerhandleopencommonviewerjava orgeclipsejfaceviewersstructuredviewerhandleopenstructuredviewerjava orgeclipsejfaceutilopenstrategyfireopeneventopenstrategyjava orgeclipsejfaceutilopenstrategyaccessopenstrategyjava orgeclipsejfaceutilopenstrategyhandleeventopenstrategyjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetsdisplayrundeferredeventsdisplayjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava code,8
APSTUD-4574,include tagbranch switching inside bundle installer,today impossible use bundle stable version studio bundle keep stable version inside github repository next version thats may useful create mechanism keep state bundle stable version changing way get bundle oldstable stable next nightly many user need stable version studio switching nightly build solution run git bisect find last good version thanks,8
APSTUD-4580,php outline broken less sign character,outline php editor broken outline empty less sign character present openingclosing php tags sure havent tested possible scenarios issue definitely presents directly followed one azaz characters hexamples following code examples break php outline codephp php function testfunc code codephp php function testfunc code hworkarounds following workarounds restored php outline remove character codephp php function testfunc code remove closing php tag codephp php function testfunc code separating character character codephp php function testfunc code version tested,13
APSTUD-7872,build participation file refresh required unload task tags,task tag clipboard icons refreshed task preferences changed removal task tag preferences window apply currently open editors clicking apply button result well steps reproduce load code file syntactically sound task task single line comment instance jsexamplejs remove todo keyword expected results todo icon clipboard disappears line keyword removed actual results todo icon removed file reloaded suggested solution force build force reconcile open editors,8
APSTUD-4585,add text hover html attributes,currently support html element hovers support hovering attribute names docs,13
APSTUD-4587,terminal hidden lines messed,background run ruby script clicking eclipse run button see result console view also run ruby script using terminal view typing command ruby myscriptrb paramone paramtwo second choice better want pass parameters script bug consider code snipplet produces many output lines puts end started infrom terminal take look screenshots best regards pawel,13
APSTUD-4590,add support union intersection grouping operators scope selectors,textmate scope syntax supports parenthesis create explicit scope selectors current implementation supports descendant selector negative lookahead order support new operators need create true parser able use existing iselectornode ast nodes however subtle difference descendant selector operator descendant selector match segment current position within scope end scope operator used intersection need node type additionally need node parenthesis make easier reverse ast back source use source types equality testing one reference,13
APSTUD-4591,empty folder appears file studio,created empty folder amazon bucket using cyberduck browsing inside studio folder appears file,8
APSTUD-4592,ftp changing file permissions properties window change permissions server,browsing remote ftp server changing file permissions file properties window execute chmod command ftp console make changes server test connect local remote ftp server used builtin server expand site remote view rightclick file change permissions something different save properties note file permissions change server note work sftp protocol,8
APSTUD-4594,php javautilconcurrentmodificationexception contentassistutilsinitializebuiltinsindex,unfortunately able provide repro case found log file code entry orgeclipsejfacetext message unexpected runtime error computing text hover stack javautilconcurrentmodificationexception javautiltreemapprivateentryiteratornextentrytreemapjava javautiltreemapkeyiteratornexttreemapjava comaptanaeditorphpinternalcontentassistcontentassistutilsinitializebuiltinsindexcontentassistutilsjava comaptanaeditorphpinternalcontentassistcontentassistutilsselectmodelelementscontentassistutilsjava comaptanaeditorphpinternaluihoverphptexthovergetphpelementsatphptexthoverjava comaptanaeditorphpinternaluihoverphptexthovergethoverinfophptexthoverjava comaptanaeditorcommoncommonsourceviewerconfigurationtexthovergethoverinfocommonsourceviewerconfigurationjava orgeclipsejfacetexttextviewerhovermanagerruntextviewerhovermanagerjava code,8
APSTUD-4596,unable correctly parse git version,found erics log file though duplicate another ticket cant find first version code entry comaptanagitcore message build error comaptanagitcoredebug unable correctly parse git version apple git stack javalangillegalargumentexception invalid qualifier apple git orgosgiframeworkversionvalidateversionjava orgosgiframeworkversioninitversionjava orgosgiframeworkversionparseversionversionjava comaptanagitcoremodelgitexecutableversiongitexecutablejava comaptanagitcoremodelgitexecutableclonegitexecutablejava comaptanagituiclonejobrunclonejobjava orgeclipsecoreinternaljobsworkerrunworkerjava code,5
APSTUD-4597,filenotfoundexception diskindexreadcategorytablereadcategorytable,found erics log file unfortunately repo case code entry comaptanabuildpathcore message build error usersericdocumentsafterdebuggerspacemetadatapluginscomaptanaindexcoreindex file directory stack javaiofilenotfoundexception usersericdocumentsafterdebuggerspacemetadatapluginscomaptanaindexcoreindex file directory javaiofileinputstreamopennative method javaiofileinputstreaminitfileinputstreamjava comaptanainternalindexcorediskindexreadcategorytablediskindexjava comaptanainternalindexcorediskindexmergecategorydiskindexjava comaptanainternalindexcorediskindexmergecategoriesdiskindexjava comaptanainternalindexcorediskindexmergewithdiskindexjava comaptanaindexcoreindexsaveindexjava comaptanaindexcoreindexsaveindexjava comaptanacoreinternalbuildindexbuildparticipantbuildendingindexbuildparticipantjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyrunparticipantscommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyfullreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercompositereconcilingstrategyfullreconcilecompositereconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilerprocesscommonreconcilerjava orgeclipsejfacetextreconcilerabstractreconcilerbackgroundthreadrunabstractreconcilerjava code,8
APSTUD-4599,widget disposed early,appears log file shutting studio note appears samples view console view code entry orgeclipseuiworkbench message widget disposed early part comaptanasamplesuisamplesview stack javalangruntimeexception widget disposed early part comaptanasamplesuisamplesview orgeclipseuiinternalworkbenchpartreferencewidgetdisposedworkbenchpartreferencejava orgeclipseswtwidgetstypedlistenerhandleeventtypedlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetscanvasreleasechildrencanvasjava orgeclipseswtwidgetsdecorationsreleasechildrendecorationsjava orgeclipseswtwidgetsshellreleasechildrenshelljava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetswidgetdisposewidgetjava orgeclipsejfacewindowwindowclosewindowjava orgeclipsejfacewindowapplicationwindowcloseapplicationwindowjava orgeclipseuiinternalworkbenchwindowhardcloseworkbenchwindowjava orgeclipseuiinternalworkbenchwindowbusycloseworkbenchwindowjava orgeclipseuiinternalworkbenchwindowaccessworkbenchwindowjava orgeclipseuiinternalworkbenchwindowrunworkbenchwindowjava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchwindowcloseworkbenchwindowjava orgeclipsejfacewindowwindowmanagerclosewindowmanagerjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternalworkbenchbusycloseworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchcloseworkbenchjava orgeclipseuiinternalworkbenchcloseworkbenchjava orgeclipseuiinternalworkbenchhandleeventworkbenchjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetsdisplayapplicationnexteventmatchingmaskdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansapplicationnexteventmatchingmasknsapplicationjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comappceleratortitaniumrcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava entry orgeclipseuiworkbench message widget disposed early part orgeclipseuiconsoleconsoleview stack javalangruntimeexception widget disposed early part orgeclipseuiconsoleconsoleview orgeclipseuiinternalworkbenchpartreferencewidgetdisposedworkbenchpartreferencejava orgeclipseswtwidgetstypedlistenerhandleeventtypedlistenerjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetsendeventwidgetjava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetscompositereleasechildrencompositejava orgeclipseswtwidgetscanvasreleasechildrencanvasjava orgeclipseswtwidgetsdecorationsreleasechildrendecorationsjava orgeclipseswtwidgetsshellreleasechildrenshelljava orgeclipseswtwidgetswidgetreleasewidgetjava orgeclipseswtwidgetscontrolreleasecontroljava orgeclipseswtwidgetswidgetdisposewidgetjava orgeclipsejfacewindowwindowclosewindowjava orgeclipsejfacewindowapplicationwindowcloseapplicationwindowjava orgeclipseuiinternalworkbenchwindowhardcloseworkbenchwindowjava orgeclipseuiinternalworkbenchwindowbusycloseworkbenchwindowjava orgeclipseuiinternalworkbenchwindowaccessworkbenchwindowjava orgeclipseuiinternalworkbenchwindowrunworkbenchwindowjava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchwindowcloseworkbenchwindowjava orgeclipsejfacewindowwindowmanagerclosewindowmanagerjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipseuiinternalworkbenchbusycloseworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipseswtcustombusyindicatorshowwhilebusyindicatorjava orgeclipseuiinternalworkbenchcloseworkbenchjava orgeclipseuiinternalworkbenchcloseworkbenchjava orgeclipseuiinternalworkbenchhandleeventworkbenchjava orgeclipseswtwidgetseventtablesendeventeventtablejava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetsdisplaysendeventdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendsupernative method orgeclipseswtwidgetsdisplayapplicationnexteventmatchingmaskdisplayjava orgeclipseswtwidgetsdisplayapplicationprocdisplayjava orgeclipseswtinternalcocoaosobjcmsgsendnative method orgeclipseswtinternalcocoansapplicationnexteventmatchingmasknsapplicationjava orgeclipseswtwidgetsdisplayreadanddispatchdisplayjava orgeclipseuiinternalworkbenchruneventloopworkbenchjava orgeclipseuiinternalworkbenchrunuiworkbenchjava orgeclipseuiinternalworkbenchaccessworkbenchjava orgeclipseuiinternalworkbenchrunworkbenchjava orgeclipsecoredatabindingobservablerealmrunwithdefaultrealmjava orgeclipseuiinternalworkbenchcreateandrunworkbenchworkbenchjava orgeclipseuiplatformuicreateandrunworkbenchplatformuijava comappceleratortitaniumrcpideapplicationstartideapplicationjava orgeclipseequinoxinternalappeclipseapphandleruneclipseapphandlejava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherrunapplicationeclipseapplauncherjava orgeclipsecoreruntimeinternaladaptoreclipseapplauncherstarteclipseapplauncherjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava orgeclipsecoreruntimeadaptoreclipsestarterruneclipsestarterjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgeclipseequinoxlaunchermaininvokeframeworkmainjava orgeclipseequinoxlaunchermainbasicrunmainjava orgeclipseequinoxlaunchermainrunmainjava orgeclipseequinoxlaunchermainmainmainjava code,8
APSTUD-4604,supported browsers shown css editor,css file supported browsers shown next auto completion dialog word css core written browsers selected preferences,8
APSTUD-4605,inconsistent display selfinvoked functions outline,following code generates selfinvoked function node function assigned variable however create node second selfinvoked function placing internal element global file see outline screenshot outline probably display sort wrapping node selfinvoking functions time codejavascript var someothertest function var api apitest test apisomemethod function var blah test return blah return api function var xyz function abc abc code,8
APSTUD-4607,copying full line fails word wrap feature enabled,long line enable word wraping feature cant copy complete line get content displayed line wrapped part reproduce write long line enable word wraping select line pressing shift arrow copy line paste code someware,8
APSTUD-4610,improve text hover css element selectors,dont currently offer useful hovers html elements used css selectors implementation would likely mirror hovers offered element names html tags would triggered hovering name css,8
APSTUD-4611,improve text hover css pseudo elements classes,dont currently offer useful hovers psuedo elements classes used css selectors docs various elements allowed would useful proposal full docs elementclass hover would well,8
APSTUD-4614,port php support parserlexer,port pdt support php make code adjustment made previous versions includes porting php phpastparser changing hierarchy fit studios php ast hierarchy,20
APSTUD-4615,create new phptokenmapper scopes mapping,port latest php parser constants create new phptokenmapper map constants theme scopes,13
APSTUD-4616,port load php builtins,port builtin php files parse part builtin parsing add phpbuiltins support functions querying elements support like rest,13
APSTUD-4617,add php option project creation properties,core support php place need add option create project php library compatibility also need allow changing support level via project properties,5
APSTUD-4618,make required adjustments php code formatter support php,php probably adds new nodes php ast php formatter support new additions implementing specific formatting,20
APSTUD-4619,add php trait declarations outline,make modifications outline add nodes display php trait declarations,8
APSTUD-4622,determine best approach walking ast match patterns,suggested approaches include xpath tree pattern matching tree parsers parallel xpath mechanism would likely used html ast walking,13
APSTUD-4625,add ast live view html editor show ast selected area document,writing new rules apply ast html document invaluable get preview ast specified area ideally live view allows users click select piece code see ast could ast whole document outline additionally user could type rule form expected validation engine see resultant matching nodes tree document,13
APSTUD-4627,javascript outline view descend functions,javascript outline view studio almost displaying nothing code outline eclipse wtp displays lot problem seems code hidden inside function see attachments expect methods displayed,8
APSTUD-4628,confirm overwrite dialog appears copying pasting file project explorer,create new web project create new file type select file project explorer copy paste point dialog appears indicating items may overwritten click paste aborted click yes get another dialog allowing rename file shouldnt show first dialog,5
APSTUD-4634,autocomplete html editor breaks multiline editblock selection mode,autocomplete disregards multiline edit mode either turned mode completion applied line edit reproduce open new html document press enter twice press shiftalta turn multiline edit hold shift press arrow key twice type expected result code code code code actual result code code,13
APSTUD-4637,invalid scope selectors default studio theme,seeing following error log file startup also get change studio theme studio apply back code entry comaptanascripting message build qualifier error error occurred parsing scope console cannot recover syntax error entry comaptanascripting message build qualifier error error occurred parsing scope misc cannot recover syntax error code showing actually parsing scope selectors whereas simply splitting strings wonder categories like common showing may parse recovery dropping final dash,8
APSTUD-4638,duplicate items project explorer,items appear twice project explorer includes folders files txt files bat files xml files exe files etc project imported using import projectgeneralexisting folder new project asked stack overflow see small screen capture get sense,8
APSTUD-4640,css multiple backgrounds,aptana displays error use multiple backgrounds specified css implemented firefox chrome safari affects backgroundproperties example class background first image urldataimagepngbaseivborwkggoaaaansuheugaaacoaaaajcaiaaadlmsmuaaabdleqvqyxrtudmbghhzzizhkiygkjquhrgsohrgczqpmmtpqjraggafqfjmayseujhxnvmvbxswvlxbtiofjxvrnrfgusogfjsueavxxaexugxzxihdvqjumiznqbuvpynwezmwuqjjgvifewrummcmwsguhqzercfpawzblumyhjikpwxrzgmqedmmtybrnpoedmuciizhikkiuqqyrkepyyzzywqscyzgwybzhgiqqygritjcdbchapzlhrbgczjaswjmvewlahpmmnvwjgubwndtzibdfgkmsdvsfangaaaabjruerkjggg repeatx top second image urldataimagepngbaseivborwkggoaaaansuheugaaacoaaaajcaiaaadlmsmuaaaaruleqvqywqwqdmaygpkgqxjmiuudwebhabavhzgxkzdyojxhpxgtxmbnqjmceivdfadrmzxubamawbvtjhnqlvfuxbrzschpthekicivxpewdjnzntztdvsjfikozscnyetcuulxfdfbjwowpkpknnaorgfozukrpjriaefyfcbleatopbnumgjtwvjknfsnlvehckrzjqaaaaasuvorkcyii repeatx bottom,5
APSTUD-4641,scope parser report syntax errors,scopeparser collect error recovery syntax error messages parsing items emitted log errors may want consider warnings parser able recover example currently get messaging parsing console likely last dropped one beavers recovery strategies parsed console least get warning case,5
APSTUD-4643,lots html warnings converting elements enum values,code entry comaptanaeditorhtml message build warning unable convert element name html enum value entry comaptanaeditorhtml message build warning unable convert element name elements enum value entry comaptanaeditorhtml message build warning unable convert element name attributerefs enum value entry comaptanaeditorhtml message build warning unable convert element name attributerefs enum value entry comaptanaeditorhtml message build warning unable convert element name browsers enum value entry comaptanaeditorhtml message build warning unable convert element name browsers enum value entry comaptanaeditorhtml message build warning unable convert element name eventrefs enum value entry comaptanaeditorhtml message build warning unable convert element name eventrefs enum value entry comaptanaeditorhtml message build warning unable convert element name references enum value code,5
APSTUD-4644,convert css ast generalize tree structure,current css ast nodes make use parentchild relationship implied iparsenode interface instead collections child nodes placed arrayscollections hang node properties makes difficult apply process tree whole need create css node type used collection nodes rely child position retrieve elements placed fields change done certainly impact code relies current shape ast formatting folding outline etc,13
APSTUD-4646,unsupported css syntax google closure library,testing noticed number error markers closurelibrary project digging deeper seeing nonstandard syntax mozilla example code mozdocument urlprefix gsection overflow hidden code css parser fails urlprefix error recovery seems trouble recovering another failure occurs equal sign within function code googcustombuttondisabled backgroundimage none important opacity mozopacity filter alphaopacity code another occurs second colon filter property code filterprogiddximagetransformmicrosoftdropshadowcoloreee offxoffy boxshadow eee mozboxshadow eee webkitboxshadow eee code,13
APSTUD-4647,parser unable handle character class forward slash,currently getting error following regex code var allowedinfragment azazg code removing character class removes error minimal example recreates issue follows code var code,13
APSTUD-4648,add commandline option load rubles sequentially,add commandline option allow sequential loading bundles would make testing much easier could either load bundles sequentially could enforce maximum number bundles loaded time would set something like studioloadbundlessequentially studiobundleloadconcurrency note also believe bundlemanagerloadbundle properly respect wait parameter unless unit testing nothing,5
APSTUD-4649,consider allowing binary data indexes,current indexing implementation allows string data written index order take advantage compressed performant data formats would need allow binary data written note supporting binary data directly would large change alternately could convert binary data ascii format like base opinion additional overhead performing conversion may defeat benefit would gain using one binary formats directly another alternate might use system next indexing could separate file files contain binary data entries index simply point files,13
APSTUD-4650,revisit loading samples rubles prevent multiple reloads content,appears samples loaded twice rubles whole samples list deleted readded turn relevant troubleshooting items restart studio see following log messages code entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensinkipad name kitchen sink ipad entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensink name kitchen sink entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensinknook name kitchen sink nook entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplesrss name rss reader entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplesmapping name geocoder entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplestodo name todo list entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager removed existing samples entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager adding list samples entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplesmapping name geocoder entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplesrss name rss reader entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesamplestodo name todo list entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensink name kitchen sink entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensinknook name kitchen sink nook entry comaptanasamples message build qualifier info comaptanasamplesdebugmanager added sample comappceleratortitaniummobilesampleskitchensinkipad name kitchen sink ipad code get script loaded event usersingodocumentsprojectsaptanarublestextrublebundlerb deletes samples seems like delete readd samples associated bundle whole lot fwiw templatemanager seems listen elementvisibility comment loadcycle listener seems still work fine dont get addremoveadd also modelfilter comment remove part loadbundlesampleelements make effectively loadtemplatesfrombundles also seems work fine,8
APSTUD-4651,switch html scanner jflex,currently using eclipse irule system html parsers lexer switched jflex improve performance dont recall exact improvement factor scanning believe parse became roughly faster change consider moving jflex html reasons also multiple passes parse attributes able single pass alone would help parsing speed,13
APSTUD-4652,switch css scanner jflex,currently using eclipse irule system css parsers lexer switched jflex improve performance dont recall exact improvement factor scanning believe parse became roughly faster change consider moving jflex css reasons,13
APSTUD-4653,switch html parser beaver,current html parser handwritten recursivedescent parser quite simple types parsers typically slower equivalent parser switch html parser beaver get performance gains see parsing engine,20
APSTUD-4654,use jflex scanner javascript colorization,currently using eclipse irules colorization experience parsing infrastructure found get good performance improvement switching jflexbased scanner consider moving languages irules jflex reason,13
APSTUD-4655,use jflex scanners javascript partitioning,currently using eclipse irules partitioning experience parsing infrastructure found get good performance improvement switching jflexbased scanner consider moving languages irules jflex reason,5
APSTUD-4661,refresh using native hooks polling cant turned reappears restart,ive upgraded latest aptana release immediately hitting cpu usage issues cpu jumping ish every seconds corresponding refresh workspace every seconds guess system aptana option refresh using native hooks polling polling rather hooks happens regardless whether anything ive traced refresh using native hooks polling workspace menu turn system quietens fine however restart option reselected meaning guess option reading setting correctly options saved perhaps isnt getting saved file bug reporting preference cant set beyond restart course like preferences second bug guess quite refresh workspace uses much cpu system files fairly old machine guessing hitting limits machine results course vary machines ive commented forums fine version ill repeat guess inefficient method involved refresh workspace still hasnt resolved anyway hopefully replicate type workspace preferences select workspaces bottom get refresh option unselect restart studio back preference youll hopefully see selected ive attached two images first deselected option second restarted showing option selected,8
APSTUD-4662,unable cloak folders,new updates unable cloak folders anymore reproduce set ftp connection project using instruction rightclick folder project select publish cloak file type expected result folder show cloaking decorator actual result decorator added folder icon,8
APSTUD-4663,git doesnt recognize file changes,updating version git doesnt recognize file changes anymore commit option stays disabled also asterisk character next file name restarting aptana helps changed files marked asterisk commit enabled new changes ignored,8
APSTUD-4665,improve insert proposal trigger character logic,users run situation using yui time try write changes yui use event listeners write else probably improved algorithm use,13
